,Date,Adm1,precipitation
26124,26-Apr-12,Yélimané,0.46
26125,1-May-12,Yélimané,0.28
26126,6-May-12,Yélimané,0.352
26127,11-May-12,Yélimané,0.378
26128,16-May-12,Yélimané,1.179
26129,21-May-12,Yélimané,1.891
26130,26-May-12,Yélimané,1.004
26131,1-Jun-12,Yélimané,12.041
26132,6-Jun-12,Yélimané,1.831
26133,11-Jun-12,Yélimané,8.687
26134,16-Jun-12,Yélimané,2.916
26135,21-Jun-12,Yélimané,38.245
26136,26-Jun-12,Yélimané,7.174
26137,1-Jul-12,Yélimané,14.975
26138,6-Jul-12,Yélimané,22.244
26139,11-Jul-12,Yélimané,23.634
26140,16-Jul-12,Yélimané,32.227
26141,21-Jul-12,Yélimané,11.635
26142,26-Jul-12,Yélimané,33.801
26143,1-Aug-12,Yélimané,44.373
26144,6-Aug-12,Yélimané,5.006
26145,11-Aug-12,Yélimané,49.806
26146,16-Aug-12,Yélimané,15.707
26147,21-Aug-12,Yélimané,58.239
26148,26-Aug-12,Yélimané,38.508
26149,1-Sep-12,Yélimané,24.857
26150,6-Sep-12,Yélimané,21.364
26151,11-Sep-12,Yélimané,13.402
26152,16-Sep-12,Yélimané,48.285
26153,21-Sep-12,Yélimané,28.839
26154,26-Sep-12,Yélimané,42.953
26155,1-Oct-12,Yélimané,6.011
26156,6-Oct-12,Yélimané,8.287
26157,11-Oct-12,Yélimané,1.019
26158,16-Oct-12,Yélimané,13.334
26159,21-Oct-12,Yélimané,0.848
26160,26-Oct-12,Yélimané,2.414
26161,1-Nov-12,Yélimané,0.574
26162,6-Nov-12,Yélimané,0.37
26163,11-Nov-12,Yélimané,0.044
26164,16-Nov-12,Yélimané,0.015
26165,21-Nov-12,Yélimané,0.008
26166,26-Nov-12,Yélimané,0.002
26167,1-Dec-12,Yélimané,0.076
26168,6-Dec-12,Yélimané,0.047
26169,11-Dec-12,Yélimané,0.033
26170,16-Dec-12,Yélimané,0.029
26171,21-Dec-12,Yélimané,0.026
26172,26-Dec-12,Yélimané,0.022
26173,1-Jan-13,Yélimané,0.01
26174,6-Jan-13,Yélimané,0.003
26175,11-Jan-13,Yélimané,0
26176,16-Jan-13,Yélimané,0
26177,21-Jan-13,Yélimané,0
26178,26-Jan-13,Yélimané,0.003
26179,1-Feb-13,Yélimané,0.008
26180,6-Feb-13,Yélimané,0.01
26181,11-Feb-13,Yélimané,0.011
26182,16-Feb-13,Yélimané,0.01
26183,21-Feb-13,Yélimané,0.009
26184,26-Feb-13,Yélimané,0.005
26185,1-Mar-13,Yélimané,0
26186,6-Mar-13,Yélimané,0
26187,11-Mar-13,Yélimané,0
26188,16-Mar-13,Yélimané,0
26189,21-Mar-13,Yélimané,0.005
26190,26-Mar-13,Yélimané,0.058
26191,1-Apr-13,Yélimané,0.085
26192,6-Apr-13,Yélimané,0.124
26193,11-Apr-13,Yélimané,0.146
26194,16-Apr-13,Yélimané,0.166
26195,21-Apr-13,Yélimané,0.225
26196,26-Apr-13,Yélimané,0.366
26197,1-May-13,Yélimané,0.24
26198,6-May-13,Yélimané,0.338
26199,11-May-13,Yélimané,0.353
26200,16-May-13,Yélimané,0.377
26201,21-May-13,Yélimané,0.52
26202,26-May-13,Yélimané,3.9
26203,1-Jun-13,Yélimané,5.523
26204,6-Jun-13,Yélimané,12.3
26205,11-Jun-13,Yélimané,6.833
26206,16-Jun-13,Yélimané,7.041
26207,21-Jun-13,Yélimané,3.58
26208,26-Jun-13,Yélimané,12.705
26209,1-Jul-13,Yélimané,20.312
26210,6-Jul-13,Yélimané,23.83
26211,11-Jul-13,Yélimané,10.796
26212,16-Jul-13,Yélimané,23.08
26213,21-Jul-13,Yélimané,18.208
26214,26-Jul-13,Yélimané,39.145
26215,1-Aug-13,Yélimané,32.593
26216,6-Aug-13,Yélimané,12.219
26217,11-Aug-13,Yélimané,40.574
26218,16-Aug-13,Yélimané,27.21
26219,21-Aug-13,Yélimané,37.83
26220,26-Aug-13,Yélimané,21.381
26221,1-Sep-13,Yélimané,34.354
26222,6-Sep-13,Yélimané,25.913
26223,11-Sep-13,Yélimané,32.292
26224,16-Sep-13,Yélimané,18.89
26225,21-Sep-13,Yélimané,1.731
26226,26-Sep-13,Yélimané,21.638
26227,1-Oct-13,Yélimané,7.73
26228,6-Oct-13,Yélimané,4.947
26229,11-Oct-13,Yélimané,0.716
26230,16-Oct-13,Yélimané,3.382
26231,21-Oct-13,Yélimané,5.97
26232,26-Oct-13,Yélimané,4.036
26233,1-Nov-13,Yélimané,0.54
26234,6-Nov-13,Yélimané,0.265
26235,11-Nov-13,Yélimané,0.022
26236,16-Nov-13,Yélimané,0
26237,21-Nov-13,Yélimané,0
26238,26-Nov-13,Yélimané,0
26239,1-Dec-13,Yélimané,0.074
26240,6-Dec-13,Yélimané,0.042
26241,11-Dec-13,Yélimané,0.024
26242,16-Dec-13,Yélimané,0.018
26243,21-Dec-13,Yélimané,0.015
26244,26-Dec-13,Yélimané,0.01
26245,1-Jan-14,Yélimané,0.012
26246,6-Jan-14,Yélimané,0.004
26247,11-Jan-14,Yélimané,0.002
26248,16-Jan-14,Yélimané,0.002
26249,21-Jan-14,Yélimané,0.003
26250,26-Jan-14,Yélimané,0.006
26251,1-Feb-14,Yélimané,0.015
26252,6-Feb-14,Yélimané,0.018
26253,11-Feb-14,Yélimané,0.019
26254,16-Feb-14,Yélimané,0.019
26255,21-Feb-14,Yélimané,0.017
26256,26-Feb-14,Yélimané,0.008
26257,1-Mar-14,Yélimané,0.001
26258,6-Mar-14,Yélimané,0
26259,11-Mar-14,Yélimané,0
26260,16-Mar-14,Yélimané,0
26261,21-Mar-14,Yélimané,0.007
26262,26-Mar-14,Yélimané,0.07
26263,1-Apr-14,Yélimané,0.097
26264,6-Apr-14,Yélimané,0.141
26265,11-Apr-14,Yélimané,0.164
26266,16-Apr-14,Yélimané,0.192
26267,21-Apr-14,Yélimané,0.261
26268,26-Apr-14,Yélimané,0.367
26269,1-May-14,Yélimané,0.388
26270,6-May-14,Yélimané,1.079
26271,11-May-14,Yélimané,0.936
26272,16-May-14,Yélimané,1.549
26273,21-May-14,Yélimané,1.193
26274,26-May-14,Yélimané,1.634
26275,1-Jun-14,Yélimané,2.583
26276,6-Jun-14,Yélimané,1.623
26277,11-Jun-14,Yélimané,4.385
26278,16-Jun-14,Yélimané,2.989
26279,21-Jun-14,Yélimané,1.164
26280,26-Jun-14,Yélimané,1.938
26281,1-Jul-14,Yélimané,20.745
26282,6-Jul-14,Yélimané,22.048
26283,11-Jul-14,Yélimané,10.391
26284,16-Jul-14,Yélimané,19.788
26285,21-Jul-14,Yélimané,8.057
26286,26-Jul-14,Yélimané,29.109
26287,1-Aug-14,Yélimané,26.788
26288,6-Aug-14,Yélimané,22.889
26289,11-Aug-14,Yélimané,22.117
26290,16-Aug-14,Yélimané,58.692
26291,21-Aug-14,Yélimané,28.281
26292,26-Aug-14,Yélimané,30.754
26293,1-Sep-14,Yélimané,16.771
26294,6-Sep-14,Yélimané,17.539
26295,11-Sep-14,Yélimané,19.737
26296,16-Sep-14,Yélimané,24.033
26297,21-Sep-14,Yélimané,30.09
26298,26-Sep-14,Yélimané,1.47
26299,1-Oct-14,Yélimané,5.483
26300,6-Oct-14,Yélimané,5.738
26301,11-Oct-14,Yélimané,6.971
26302,16-Oct-14,Yélimané,0.839
26303,21-Oct-14,Yélimané,0.919
26304,26-Oct-14,Yélimané,7.337
26305,1-Nov-14,Yélimané,0.556
26306,6-Nov-14,Yélimané,0.269
26307,11-Nov-14,Yélimané,0.047
26308,16-Nov-14,Yélimané,0.016
26309,21-Nov-14,Yélimané,0.023
26310,26-Nov-14,Yélimané,0.002
26311,1-Dec-14,Yélimané,0.08
26312,6-Dec-14,Yélimané,0.048
26313,11-Dec-14,Yélimané,0.033
26314,16-Dec-14,Yélimané,0.029
26315,21-Dec-14,Yélimané,0.026
26316,26-Dec-14,Yélimané,0.021
26317,1-Jan-15,Yélimané,0.01
26318,6-Jan-15,Yélimané,0.003
26319,11-Jan-15,Yélimané,0
26320,16-Jan-15,Yélimané,0
26321,21-Jan-15,Yélimané,0
26322,26-Jan-15,Yélimané,0.003
26323,1-Feb-15,Yélimané,0.008
26324,6-Feb-15,Yélimané,0.01
26325,11-Feb-15,Yélimané,0.01
26326,16-Feb-15,Yélimané,0.01
26327,21-Feb-15,Yélimané,0.009
26328,26-Feb-15,Yélimané,0.005
26329,1-Mar-15,Yélimané,0
26330,6-Mar-15,Yélimané,0
26331,11-Mar-15,Yélimané,0
26332,16-Mar-15,Yélimané,0
26333,21-Mar-15,Yélimané,0.005
26334,26-Mar-15,Yélimané,0.057
26335,1-Apr-15,Yélimané,0.087
26336,6-Apr-15,Yélimané,0.127
26337,11-Apr-15,Yélimané,0.146
26338,16-Apr-15,Yélimané,0.166
26339,21-Apr-15,Yélimané,0.222
26340,26-Apr-15,Yélimané,0.332
26341,1-May-15,Yélimané,0.41
26342,6-May-15,Yélimané,0.288
26343,11-May-15,Yélimané,0.375
26344,16-May-15,Yélimané,0.307
26345,21-May-15,Yélimané,0.401
26346,26-May-15,Yélimané,0.67
26347,1-Jun-15,Yélimané,1.193
26348,6-Jun-15,Yélimané,1.085
26349,11-Jun-15,Yélimané,2.549
26350,16-Jun-15,Yélimané,5.028
26351,21-Jun-15,Yélimané,3.148
26352,26-Jun-15,Yélimané,6.156
26353,1-Jul-15,Yélimané,4.222
26354,6-Jul-15,Yélimané,53.416
26355,11-Jul-15,Yélimané,17.474
26356,16-Jul-15,Yélimané,11.078
26357,21-Jul-15,Yélimané,18.27
26358,26-Jul-15,Yélimané,26.292
26359,1-Aug-15,Yélimané,12.975
26360,6-Aug-15,Yélimané,65.093
26361,11-Aug-15,Yélimané,35.422
26362,16-Aug-15,Yélimané,46.22
26363,21-Aug-15,Yélimané,16.958
26364,26-Aug-15,Yélimané,45.556
26365,1-Sep-15,Yélimané,34.776
26366,6-Sep-15,Yélimané,8.144
26367,11-Sep-15,Yélimané,38.83
26368,16-Sep-15,Yélimané,1.072
26369,21-Sep-15,Yélimané,47.413
26370,26-Sep-15,Yélimané,11.32
26371,1-Oct-15,Yélimané,0.952
26372,6-Oct-15,Yélimané,4.175
26373,11-Oct-15,Yélimané,15.554
26374,16-Oct-15,Yélimané,4.185
26375,21-Oct-15,Yélimané,2.14
26376,26-Oct-15,Yélimané,0.913
26377,1-Nov-15,Yélimané,0.762
26378,6-Nov-15,Yélimané,0.269
26379,11-Nov-15,Yélimané,0.021
26380,16-Nov-15,Yélimané,0
26381,21-Nov-15,Yélimané,0
26382,26-Nov-15,Yélimané,0
26383,1-Dec-15,Yélimané,0.076
26384,6-Dec-15,Yélimané,0.042
26385,11-Dec-15,Yélimané,0.024
26386,16-Dec-15,Yélimané,0.018
26387,21-Dec-15,Yélimané,0.014
26388,26-Dec-15,Yélimané,0.01
26389,1-Jan-16,Yélimané,0.026
26390,6-Jan-16,Yélimané,0.003
26391,11-Jan-16,Yélimané,0
26392,16-Jan-16,Yélimané,0
26393,21-Jan-16,Yélimané,0
26394,26-Jan-16,Yélimané,0.003
26395,1-Feb-16,Yélimané,0.008
26396,6-Feb-16,Yélimané,0.01
26397,11-Feb-16,Yélimané,0.01
26398,16-Feb-16,Yélimané,0.016
26399,21-Feb-16,Yélimané,0.009
26400,26-Feb-16,Yélimané,0.005
26401,1-Mar-16,Yélimané,0
26402,6-Mar-16,Yélimané,0
26403,11-Mar-16,Yélimané,0
26404,16-Mar-16,Yélimané,0
26405,21-Mar-16,Yélimané,0.006
26406,26-Mar-16,Yélimané,0.058
26407,1-Apr-16,Yélimané,0.076
26408,6-Apr-16,Yélimané,0.115
26409,11-Apr-16,Yélimané,0.135
26410,16-Apr-16,Yélimané,0.15
26411,21-Apr-16,Yélimané,0.335
26412,26-Apr-16,Yélimané,0.335
26413,1-May-16,Yélimané,0.151
26414,6-May-16,Yélimané,0.204
26415,11-May-16,Yélimané,0.223
26416,16-May-16,Yélimané,0.235
26417,21-May-16,Yélimané,0.32
26418,26-May-16,Yélimané,2.821
26419,1-Jun-16,Yélimané,1.244
26420,6-Jun-16,Yélimané,1.476
26421,11-Jun-16,Yélimané,2.515
26422,16-Jun-16,Yélimané,1.148
26423,21-Jun-16,Yélimané,9.22
26424,26-Jun-16,Yélimané,9.424
26425,1-Jul-16,Yélimané,19.864
26426,6-Jul-16,Yélimané,5.595
26427,11-Jul-16,Yélimané,4.417
26428,16-Jul-16,Yélimané,31.063
26429,21-Jul-16,Yélimané,69.334
26430,26-Jul-16,Yélimané,43.925
26431,1-Aug-16,Yélimané,9.848
26432,6-Aug-16,Yélimané,18.039
26433,11-Aug-16,Yélimané,62.531
26434,16-Aug-16,Yélimané,55.085
26435,21-Aug-16,Yélimané,5.897
26436,26-Aug-16,Yélimané,70.356
26437,1-Sep-16,Yélimané,34.111
26438,6-Sep-16,Yélimané,30.904
26439,11-Sep-16,Yélimané,17.947
26440,16-Sep-16,Yélimané,10.81
26441,21-Sep-16,Yélimané,4.029
26442,26-Sep-16,Yélimané,14.795
26443,1-Oct-16,Yélimané,14.349
26444,6-Oct-16,Yélimané,8.577
26445,11-Oct-16,Yélimané,11.57
26446,16-Oct-16,Yélimané,1.975
26447,21-Oct-16,Yélimané,12.911
26448,26-Oct-16,Yélimané,2.435
26449,1-Nov-16,Yélimané,0.987
26450,6-Nov-16,Yélimané,0.27
26451,11-Nov-16,Yélimané,0.024
26452,16-Nov-16,Yélimané,0
26453,21-Nov-16,Yélimané,0
26454,26-Nov-16,Yélimané,0
26455,1-Dec-16,Yélimané,0.076
26456,6-Dec-16,Yélimané,0.043
26457,11-Dec-16,Yélimané,0.024
26458,16-Dec-16,Yélimané,0.018
26459,21-Dec-16,Yélimané,0.015
26460,26-Dec-16,Yélimané,0.01
26461,1-Jan-17,Yélimané,0.01
26462,6-Jan-17,Yélimané,0.004
26463,11-Jan-17,Yélimané,0
26464,16-Jan-17,Yélimané,0
26465,21-Jan-17,Yélimané,0
26466,26-Jan-17,Yélimané,0.003
26467,1-Feb-17,Yélimané,0.008
26468,6-Feb-17,Yélimané,0.01
26469,11-Feb-17,Yélimané,0.011
26470,16-Feb-17,Yélimané,0.01
26471,21-Feb-17,Yélimané,0.009
26472,26-Feb-17,Yélimané,0.005
26473,1-Mar-17,Yélimané,0
26474,6-Mar-17,Yélimané,0
26475,11-Mar-17,Yélimané,0
26476,16-Mar-17,Yélimané,0
26477,21-Mar-17,Yélimané,0.009
26478,26-Mar-17,Yélimané,0.095
26479,1-Apr-17,Yélimané,0.089
26480,6-Apr-17,Yélimané,0.131
26481,11-Apr-17,Yélimané,0.151
26482,16-Apr-17,Yélimané,0.169
26483,21-Apr-17,Yélimané,0.229
26484,26-Apr-17,Yélimané,0.35
26485,1-May-17,Yélimané,0.223
26486,6-May-17,Yélimané,0.353
26487,11-May-17,Yélimané,2.703
26488,16-May-17,Yélimané,0.35
26489,21-May-17,Yélimané,0.481
26490,26-May-17,Yélimané,11.026
26491,1-Jun-17,Yélimané,1.476
26492,6-Jun-17,Yélimané,10.689
26493,11-Jun-17,Yélimané,1.767
26494,16-Jun-17,Yélimané,6.618
26495,21-Jun-17,Yélimané,19.555
26496,26-Jun-17,Yélimané,14.903
26497,1-Jul-17,Yélimané,10.932
26498,6-Jul-17,Yélimané,28.715
26499,11-Jul-17,Yélimané,27.442
26500,16-Jul-17,Yélimané,12.912
26501,21-Jul-17,Yélimané,11.049
26502,26-Jul-17,Yélimané,28.585
26503,1-Aug-17,Yélimané,10.53
26504,6-Aug-17,Yélimané,38.929
26505,11-Aug-17,Yélimané,24.186
26506,16-Aug-17,Yélimané,32.803
26507,21-Aug-17,Yélimané,51.106
26508,26-Aug-17,Yélimané,5.171
26509,1-Sep-17,Yélimané,13.063
26510,6-Sep-17,Yélimané,25.892
26511,11-Sep-17,Yélimané,12.043
26512,16-Sep-17,Yélimané,17.413
26513,21-Sep-17,Yélimané,8.467
26514,26-Sep-17,Yélimané,1.202
26515,1-Oct-17,Yélimané,12.466
26516,6-Oct-17,Yélimané,0.819
26517,11-Oct-17,Yélimané,6.212
26518,16-Oct-17,Yélimané,2.731
26519,21-Oct-17,Yélimané,0.861
26520,26-Oct-17,Yélimané,0.956
26521,1-Nov-17,Yélimané,0.542
26522,6-Nov-17,Yélimané,0.274
26523,11-Nov-17,Yélimané,0.022
26524,16-Nov-17,Yélimané,0
26525,21-Nov-17,Yélimané,0
26526,26-Nov-17,Yélimané,0
26527,1-Dec-17,Yélimané,0.076
26528,6-Dec-17,Yélimané,0.043
26529,11-Dec-17,Yélimané,0.024
26530,16-Dec-17,Yélimané,0.018
26531,21-Dec-17,Yélimané,0.015
26532,26-Dec-17,Yélimané,0.01
26533,1-Jan-18,Yélimané,0.012
26534,6-Jan-18,Yélimané,0.004
26535,11-Jan-18,Yélimané,0.002
26536,16-Jan-18,Yélimané,0.002
26537,21-Jan-18,Yélimané,0.003
26538,26-Jan-18,Yélimané,0.006
26539,1-Feb-18,Yélimané,0.021
26540,6-Feb-18,Yélimané,0.018
26541,11-Feb-18,Yélimané,0.019
26542,16-Feb-18,Yélimané,0.019
26543,21-Feb-18,Yélimané,0.017
26544,26-Feb-18,Yélimané,0.008
26545,1-Mar-18,Yélimané,0.001
26546,6-Mar-18,Yélimané,0
26547,11-Mar-18,Yélimané,0
26548,16-Mar-18,Yélimané,0
26549,21-Mar-18,Yélimané,0.007
26550,26-Mar-18,Yélimané,0.07
26551,1-Apr-18,Yélimané,0.098
26552,6-Apr-18,Yélimané,0.147
26553,11-Apr-18,Yélimané,0.171
26554,16-Apr-18,Yélimané,0.195
26555,21-Apr-18,Yélimané,0.264
26556,26-Apr-18,Yélimané,0.371
26557,1-May-18,Yélimané,0.294
26558,6-May-18,Yélimané,0.386
26559,11-May-18,Yélimané,0.427
26560,16-May-18,Yélimané,0.417
26561,21-May-18,Yélimané,0.569
26562,26-May-18,Yélimané,0.961
26563,1-Jun-18,Yélimané,3.265
26564,6-Jun-18,Yélimané,3.943
26565,11-Jun-18,Yélimané,3.274
26566,16-Jun-18,Yélimané,0.937
26567,21-Jun-18,Yélimané,1.988
26568,26-Jun-18,Yélimané,21.298
26569,1-Jul-18,Yélimané,36.818
26570,6-Jul-18,Yélimané,38.254
26571,11-Jul-18,Yélimané,12.067
26572,16-Jul-18,Yélimané,14.941
26573,21-Jul-18,Yélimané,45.833
26574,26-Jul-18,Yélimané,20.109
26575,1-Jan-10,Nioro,0.017
26576,6-Jan-10,Nioro,0.003
26577,11-Jan-10,Nioro,0
26578,16-Jan-10,Nioro,0
26579,21-Jan-10,Nioro,0
26580,26-Jan-10,Nioro,0.003
26581,1-Feb-10,Nioro,0.014
26582,6-Feb-10,Nioro,0.018
26583,11-Feb-10,Nioro,0.02
26584,16-Feb-10,Nioro,0.022
26585,21-Feb-10,Nioro,0.024
26586,26-Feb-10,Nioro,0.016
26587,1-Mar-10,Nioro,0.017
26588,6-Mar-10,Nioro,0.021
26589,11-Mar-10,Nioro,0.024
26590,16-Mar-10,Nioro,0.026
26591,21-Mar-10,Nioro,0.045
26592,26-Mar-10,Nioro,0.141
26593,1-Apr-10,Nioro,0.251
26594,6-Apr-10,Nioro,0.331
26595,11-Apr-10,Nioro,0.367
26596,16-Apr-10,Nioro,1.658
26597,21-Apr-10,Nioro,0.486
26598,26-Apr-10,Nioro,0.739
26599,1-May-10,Nioro,0.467
26600,6-May-10,Nioro,0.442
26601,11-May-10,Nioro,0.401
26602,16-May-10,Nioro,0.449
26603,21-May-10,Nioro,2.614
26604,26-May-10,Nioro,6.907
26605,1-Jun-10,Nioro,5.094
26606,6-Jun-10,Nioro,7.123
26607,11-Jun-10,Nioro,5.438
26608,16-Jun-10,Nioro,1.312
26609,21-Jun-10,Nioro,20.893
26610,26-Jun-10,Nioro,25.069
26611,1-Jul-10,Nioro,8.149
26612,6-Jul-10,Nioro,17.346
26613,11-Jul-10,Nioro,22.814
26614,16-Jul-10,Nioro,12.92
26615,21-Jul-10,Nioro,8.352
26616,26-Jul-10,Nioro,48.993
26617,1-Aug-10,Nioro,17.908
26618,6-Aug-10,Nioro,41.389
26619,11-Aug-10,Nioro,66.43
26620,16-Aug-10,Nioro,33.227
26621,21-Aug-10,Nioro,59.471
26622,26-Aug-10,Nioro,27.83
26623,1-Sep-10,Nioro,10.354
26624,6-Sep-10,Nioro,38.818
26625,11-Sep-10,Nioro,12.427
26626,16-Sep-10,Nioro,21.503
26627,21-Sep-10,Nioro,8.542
26628,26-Sep-10,Nioro,2.958
26629,1-Oct-10,Nioro,1.111
26630,6-Oct-10,Nioro,12.458
26631,11-Oct-10,Nioro,16.45
26632,16-Oct-10,Nioro,2.825
26633,21-Oct-10,Nioro,1.881
26634,26-Oct-10,Nioro,1.105
26635,1-Nov-10,Nioro,0.663
26636,6-Nov-10,Nioro,0.318
26637,11-Nov-10,Nioro,0.02
26638,16-Nov-10,Nioro,0
26639,21-Nov-10,Nioro,0
26640,26-Nov-10,Nioro,0
26641,1-Dec-10,Nioro,0.093
26642,6-Dec-10,Nioro,0.071
26643,11-Dec-10,Nioro,0.06
26644,16-Dec-10,Nioro,0.056
26645,21-Dec-10,Nioro,0.051
26646,26-Dec-10,Nioro,0.044
26647,1-Jan-11,Nioro,0.017
26648,6-Jan-11,Nioro,0.003
26649,11-Jan-11,Nioro,0
26650,16-Jan-11,Nioro,0
26651,21-Jan-11,Nioro,0
26652,26-Jan-11,Nioro,0.003
26653,1-Feb-11,Nioro,0.014
26654,6-Feb-11,Nioro,0.018
26655,11-Feb-11,Nioro,0.02
26656,16-Feb-11,Nioro,0.022
26657,21-Feb-11,Nioro,0.024
26658,26-Feb-11,Nioro,0.016
26659,1-Mar-11,Nioro,0.017
26660,6-Mar-11,Nioro,0.021
26661,11-Mar-11,Nioro,0.023
26662,16-Mar-11,Nioro,0.026
26663,21-Mar-11,Nioro,0.045
26664,26-Mar-11,Nioro,0.141
26665,1-Apr-11,Nioro,0.197
26666,6-Apr-11,Nioro,0.241
26667,11-Apr-11,Nioro,0.264
26668,16-Apr-11,Nioro,0.284
26669,21-Apr-11,Nioro,0.341
26670,26-Apr-11,Nioro,0.451
26671,1-May-11,Nioro,0.465
26672,6-May-11,Nioro,0.803
26673,11-May-11,Nioro,3.683
26674,16-May-11,Nioro,1.536
26675,21-May-11,Nioro,0.999
26676,26-May-11,Nioro,4.375
26677,1-Jun-11,Nioro,1.527
26678,6-Jun-11,Nioro,1.816
26679,11-Jun-11,Nioro,10.902
26680,16-Jun-11,Nioro,7.154
26681,21-Jun-11,Nioro,12.28
26682,26-Jun-11,Nioro,12.896
26683,1-Jul-11,Nioro,6.353
26684,6-Jul-11,Nioro,11.344
26685,11-Jul-11,Nioro,22.131
26686,16-Jul-11,Nioro,13.595
26687,21-Jul-11,Nioro,12.52
26688,26-Jul-11,Nioro,17.713
26689,1-Aug-11,Nioro,19.535
26690,6-Aug-11,Nioro,39.573
26691,11-Aug-11,Nioro,14.907
26692,16-Aug-11,Nioro,59.012
26693,21-Aug-11,Nioro,42.699
26694,26-Aug-11,Nioro,36.318
26695,1-Sep-11,Nioro,10.707
26696,6-Sep-11,Nioro,3.914
26697,11-Sep-11,Nioro,4.774
26698,16-Sep-11,Nioro,16.114
26699,21-Sep-11,Nioro,36.233
26700,26-Sep-11,Nioro,15.482
26701,1-Oct-11,Nioro,4.813
26702,6-Oct-11,Nioro,0.641
26703,11-Oct-11,Nioro,1.945
26704,16-Oct-11,Nioro,0.739
26705,21-Oct-11,Nioro,0.799
26706,26-Oct-11,Nioro,1.336
26707,1-Nov-11,Nioro,0.661
26708,6-Nov-11,Nioro,0.284
26709,11-Nov-11,Nioro,0.02
26710,16-Nov-11,Nioro,0
26711,21-Nov-11,Nioro,0
26712,26-Nov-11,Nioro,0
26713,1-Dec-11,Nioro,0.093
26714,6-Dec-11,Nioro,0.071
26715,11-Dec-11,Nioro,0.06
26716,16-Dec-11,Nioro,0.056
26717,21-Dec-11,Nioro,0.051
26718,26-Dec-11,Nioro,0.044
26719,1-Jan-12,Nioro,0.017
26720,6-Jan-12,Nioro,0.003
26721,11-Jan-12,Nioro,0
26722,16-Jan-12,Nioro,0
26723,21-Jan-12,Nioro,0
26724,26-Jan-12,Nioro,0.003
26725,1-Feb-12,Nioro,0.014
26726,6-Feb-12,Nioro,0.055
26727,11-Feb-12,Nioro,0.034
26728,16-Feb-12,Nioro,0.022
26729,21-Feb-12,Nioro,0.024
26730,26-Feb-12,Nioro,0.016
26731,1-Mar-12,Nioro,0.018
26732,6-Mar-12,Nioro,0.021
26733,11-Mar-12,Nioro,0.024
26734,16-Mar-12,Nioro,0.027
26735,21-Mar-12,Nioro,0.047
26736,26-Mar-12,Nioro,0.235
26737,1-Apr-12,Nioro,0.201
26738,6-Apr-12,Nioro,0.884
26739,11-Apr-12,Nioro,0.307
26740,16-Apr-12,Nioro,0.303
26741,21-Apr-12,Nioro,0.367
26742,26-Apr-12,Nioro,0.803
26743,1-May-12,Nioro,0.416
26744,6-May-12,Nioro,0.474
26745,11-May-12,Nioro,0.486
26746,16-May-12,Nioro,1.456
26747,21-May-12,Nioro,1.725
26748,26-May-12,Nioro,1.034
26749,1-Jun-12,Nioro,14.756
26750,6-Jun-12,Nioro,3.554
26751,11-Jun-12,Nioro,13.526
26752,16-Jun-12,Nioro,3.638
26753,21-Jun-12,Nioro,36.131
26754,26-Jun-12,Nioro,6.038
26755,1-Jul-12,Nioro,19.468
26756,6-Jul-12,Nioro,18.24
26757,11-Jul-12,Nioro,22.947
26758,16-Jul-12,Nioro,40.511
26759,21-Jul-12,Nioro,14.7
26760,26-Jul-12,Nioro,23.208
26761,1-Aug-12,Nioro,42.158
26762,6-Aug-12,Nioro,3.44
26763,11-Aug-12,Nioro,55.771
26764,16-Aug-12,Nioro,24.563
26765,21-Aug-12,Nioro,58.423
26766,26-Aug-12,Nioro,32.514
26767,1-Sep-12,Nioro,40.446
26768,6-Sep-12,Nioro,18.234
26769,11-Sep-12,Nioro,10.885
26770,16-Sep-12,Nioro,34.208
26771,21-Sep-12,Nioro,15.587
26772,26-Sep-12,Nioro,30.062
26773,1-Oct-12,Nioro,4.464
26774,6-Oct-12,Nioro,6.373
26775,11-Oct-12,Nioro,2.532
26776,16-Oct-12,Nioro,20.656
26777,21-Oct-12,Nioro,1.178
26778,26-Oct-12,Nioro,2.859
26779,1-Nov-12,Nioro,0.645
26780,6-Nov-12,Nioro,0.357
26781,11-Nov-12,Nioro,0.019
26782,16-Nov-12,Nioro,0
26783,21-Nov-12,Nioro,0
26784,26-Nov-12,Nioro,0
26785,1-Dec-12,Nioro,0.097
26786,6-Dec-12,Nioro,0.074
26787,11-Dec-12,Nioro,0.062
26788,16-Dec-12,Nioro,0.058
26789,21-Dec-12,Nioro,0.053
26790,26-Dec-12,Nioro,0.047
26791,1-Jan-13,Nioro,0.017
26792,6-Jan-13,Nioro,0.003
26793,11-Jan-13,Nioro,0
26794,16-Jan-13,Nioro,0
26795,21-Jan-13,Nioro,0
26796,26-Jan-13,Nioro,0.002
26797,1-Feb-13,Nioro,0.015
26798,6-Feb-13,Nioro,0.019
26799,11-Feb-13,Nioro,0.021
26800,16-Feb-13,Nioro,0.023
26801,21-Feb-13,Nioro,0.026
26802,26-Feb-13,Nioro,0.017
26803,1-Mar-13,Nioro,0.001
26804,6-Mar-13,Nioro,0.001
26805,11-Mar-13,Nioro,0.002
26806,16-Mar-13,Nioro,0.022
26807,21-Mar-13,Nioro,0.038
26808,26-Mar-13,Nioro,0.136
26809,1-Apr-13,Nioro,0.16
26810,6-Apr-13,Nioro,0.216
26811,11-Apr-13,Nioro,0.246
26812,16-Apr-13,Nioro,0.286
